timestamp,service_name,environment,region,status_code,latency_ms,error_type,request_count,trace_id,deployment_version,message
2026-09-19T12:59:36,matchmaking-service,production,ap-south,200,85,,38,ad8b825c-2db0-4952-b9a1-854f7a2f08d3,v1.8.2,request completed
2026-09-19T12:59:50,game-session-service,production,eu-central,200,165,,113,a6abed6b-b213-4465-b269-fa34d5522e2b,v1.8.2,request completed
2026-09-19T13:00:04,leaderboard-service,production,ap-south,200,117,,44,515b6e6a-9206-4c8e-b7c6-0b659c883a1f,v2.0.9,request completed
2026-09-19T13:00:18,matchmaking-service,production,eu-central,200,209,,20,801c5e3c-a006-45bf-9a83-e37a359e35f0,v2.1.3,request completed
2026-09-19T13:00:32,notification-service,production,ap-south,200,292,,66,a5c1963f-2402-47e9-a99f-dba70f863ab2,v1.8.2,request completed
2026-09-19T13:00:46,notification-service,production,eu-central,200,207,,69,96851484-0a4a-4d30-a81c-0f0f3889bac1,v1.8.2,request completed
2026-09-19T13:01:00,payment-service,production,us-east,200,108,,57,fedf310b-88e8-4ee2-b517-bb0c21eedcdf,v1.8.2,request completed
2026-09-19T13:01:14,payment-service,production,us-west,200,358,,37,6f1c2ca9-e0de-49d2-8ba2-e77793eb46fd,v2.0.9,request completed
2026-09-19T13:01:28,auth-service,production,us-west,200,224,,33,9a8a98f9-d97b-4449-8501-eec4f2c8cf6b,v1.8.2,request completed
2026-09-19T13:01:42,auth-service,production,eu-central,200,287,,73,a1f6e04c-eec8-453b-babd-42f471147a9b,v1.8.2,request completed
2026-09-19T13:01:56,notification-service,production,ap-south,200,295,,103,5d93868c-46c9-4079-85f6-e8cf76d3db71,v2.1.3,request completed
2026-09-19T13:02:10,matchmaking-service,production,us-west,200,40,,94,701d6f29-a55b-4ab1-a273-8c0ae01abcb4,v2.1.3,request completed
2026-09-19T13:02:24,auth-service,production,us-west,200,52,,28,968f6298-8c3c-4fd4-a574-164fc5e10d30,v2.1.3,request completed
2026-09-19T13:02:38,player-profile-service,production,eu-central,200,244,,127,49b22ac6-d707-4bd2-bba5-9437a9c74790,v1.8.2,request completed
2026-09-19T13:02:52,matchmaking-service,production,us-east,200,334,,40,aabb7d69-b1e3-4996-8293-42360de085c1,v1.8.2,request completed
2026-09-19T13:03:06,payment-service,production,eu-central,200,52,,116,fc1cf4cc-0d96-4d24-b16a-3cdcb4bddde9,v2.0.9,request completed
2026-09-19T13:03:20,matchmaking-service,production,us-west,200,316,,21,2a1dfe94-98ef-4f6f-9809-703f04f2d8e3,v1.8.2,request completed
2026-09-19T13:03:34,payment-service,production,us-east,200,353,,33,b323666a-b5ce-42ed-a2fa-0e4d3aaf49a5,v1.8.2,request completed
2026-09-19T13:03:48,payment-service,production,us-west,200,227,,28,3f58a40e-a8f7-4168-b980-e3284d5a777a,v1.8.2,request completed
2026-09-19T13:04:02,game-session-service,production,us-east,200,325,,66,c088c373-c188-4f93-91cb-5ab780bbc206,v2.1.3,request completed
2026-09-19T13:04:16,leaderboard-service,production,us-east,200,114,,116,a614473c-f1a1-425f-9677-e6ed6aafe6bc,v2.0.9,request completed
2026-09-19T13:04:30,leaderboard-service,production,eu-central,200,245,,55,7ff7cea4-dd24-43db-93cb-a76d0063f5e5,v1.8.2,request completed
2026-09-19T13:04:44,game-session-service,production,eu-central,400,258,,94,122b895f-9c44-4851-bf07-73eccf3f046a,v1.8.2,request completed
2026-09-19T13:04:58,notification-service,production,eu-central,200,284,,54,903d51ba-8cd1-4dd0-ad99-f379eba62233,v2.0.9,request completed
2026-09-19T13:05:12,game-session-service,production,us-west,200,437,,94,095a7b4d-579d-4684-b1bd-3314d08d610b,v1.8.2,request completed
2026-09-19T13:05:26,leaderboard-service,production,us-east,200,324,,40,07d1fd37-0bf9-4131-a0fc-f9c3a205f820,v1.8.2,request completed
2026-09-19T13:05:40,game-session-service,production,us-west,200,67,,72,59933a91-84f9-4843-a39e-c6c4e4a8a2c7,v2.0.9,request completed
2026-09-19T13:05:54,leaderboard-service,production,eu-central,200,294,,119,98f63e07-f310-4ff1-af16-92693b53d801,v2.1.3,request completed
2026-09-19T13:06:08,auth-service,production,ap-south,200,269,,99,78ed9fff-d507-4c5d-9898-c03579470797,v2.1.3,request completed
2026-09-19T13:06:22,leaderboard-service,production,us-west,200,151,,89,923e5d63-c539-45fe-b695-138c42b95664,v2.0.9,request completed
2026-09-19T13:06:36,payment-service,production,ap-south,200,290,,139,0ceee8b3-1c27-418c-9487-671661064f09,v1.8.2,request completed
2026-09-19T13:06:50,auth-service,production,us-west,200,311,,94,ba229237-3ad3-4deb-80bd-961e4ac3ac4e,v1.8.2,request completed
2026-09-19T13:07:04,leaderboard-service,production,eu-central,200,186,,112,a883e873-022a-4e85-b36f-17aa26416d8f,v2.0.9,request completed
2026-09-19T13:07:18,game-session-service,production,us-west,200,46,,77,0067b830-6301-438f-b099-10014cade48d,v1.8.2,request completed
2026-09-19T13:07:32,notification-service,production,us-east,200,272,,78,19df86ea-d987-468a-aae8-2ffa21491754,v1.8.2,request completed
2026-09-19T13:07:46,notification-service,production,us-east,500,224,RATE_LIMIT_EXCEEDED,73,bcc5f34b-6a8b-4069-aada-b0e1f7a99159,v1.8.2,RATE_LIMIT_EXCEEDED observed in service logs
2026-09-19T13:08:00,leaderboard-service,production,us-east,500,379,CACHE_MISS_STORM,57,301096c4-48f0-41e9-8204-c15cbc35c3ce,v2.1.3,CACHE_MISS_STORM observed in service logs
2026-09-19T13:08:14,game-session-service,production,us-east,200,304,,65,a78bb61b-54e6-42ae-9eda-ca3ce0770e8e,v2.1.3,request completed
2026-09-19T13:08:28,auth-service,production,eu-central,200,213,,34,13227a1d-a692-4010-ae87-630005d82f95,v2.1.3,request completed
2026-09-19T13:08:42,player-profile-service,production,us-east,201,49,,69,76464637-333d-4b86-aa72-d53b4ce87cbd,v1.8.2,request completed
2026-09-19T13:08:56,game-session-service,production,eu-central,200,271,,57,943e313e-fa57-441a-8d58-6fefdde33e59,v1.8.2,request completed
2026-09-19T13:09:10,payment-service,production,us-west,200,298,,61,8b7ff0e4-5a2a-42b1-850d-5390d130955c,v1.8.2,request completed
2026-09-19T13:09:24,game-session-service,production,eu-central,200,409,,114,86afbcf4-4b4a-40cf-8296-13d083f9c863,v2.1.3,request completed
2026-09-19T13:09:38,game-session-service,production,us-east,200,181,,57,6b85c173-2959-49ec-abbc-b6c2c630a32b,v2.1.3,request completed
2026-09-19T13:09:52,matchmaking-service,production,eu-central,200,175,,83,50c12f97-5ae7-4c15-bf0e-99072635e966,v2.0.9,request completed
2026-09-19T13:10:06,notification-service,production,eu-central,200,383,,41,eec9a42c-e015-4c83-87c9-cea47169caa9,v1.8.2,request completed
2026-09-19T13:10:20,auth-service,production,eu-central,200,216,,118,6ef6ca8f-ec79-4fe5-a884-210eed143f81,v2.1.3,request completed
2026-09-19T13:10:34,leaderboard-service,production,eu-central,200,200,,52,60f61db3-47e9-4bff-8fc4-eb493b9505fb,v1.8.2,request completed
2026-09-19T13:10:48,notification-service,production,us-west,200,323,,114,0ae5fb04-34aa-47d1-830d-5c0657bfa0e1,v2.0.9,request completed
2026-09-19T13:11:02,matchmaking-service,production,ap-south,200,377,,83,076c8318-7bce-4f82-b43c-d4e992faae03,v1.8.2,request completed
2026-09-19T13:11:16,player-profile-service,production,eu-central,200,280,,133,aaf3a41e-e828-4ea1-b355-21b7c9e98928,v1.8.2,request completed
2026-09-19T13:11:30,player-profile-service,production,eu-central,200,302,,37,108a4e73-6a37-4153-a863-8f137ccc3bd3,v2.1.3,request completed
2026-09-19T13:11:44,auth-service,production,eu-central,200,194,,61,6d438796-c71e-430e-bbbc-c9b71d1edc6b,v2.1.3,request completed
2026-09-19T13:11:58,leaderboard-service,production,ap-south,200,206,,60,7d996b9a-7c16-4998-92d4-647ebc707648,v1.8.2,request completed
2026-09-19T13:12:12,leaderboard-service,production,ap-south,200,220,,72,7f8fed78-dcb5-48ca-842b-b5ca5d360974,v1.8.2,request completed
2026-09-19T13:12:26,payment-service,production,eu-central,200,181,,75,9f631081-0f43-4bd0-9d93-0dea63e79e44,v2.1.3,request completed
2026-09-19T13:12:40,player-profile-service,production,us-east,200,354,,63,da0ba57d-1bbd-4100-90f2-1a5f00f71017,v2.0.9,request completed
2026-09-19T13:12:54,auth-service,production,us-west,200,251,,88,c5762a90-ad7c-4e3a-8879-5661f4590788,v1.8.2,request completed
2026-09-19T13:13:08,leaderboard-service,production,us-east,200,308,,40,050df78e-737c-4337-ba49-a0e7b20908fd,v1.8.2,request completed
2026-09-19T13:13:22,auth-service,production,us-east,200,123,,126,a5d9cfb5-67a9-41b8-87ab-94757cb1ddc6,v1.8.2,request completed
2026-09-19T13:13:36,payment-service,production,us-east,200,265,,67,08cf1a06-e98c-444e-923d-2ef440ce5938,v2.0.9,request completed
2026-09-19T13:13:50,notification-service,production,us-west,200,208,,71,ccafc867-675c-4d64-acd3-02432b462263,v2.0.9,request completed
2026-09-19T13:14:04,matchmaking-service,production,us-east,200,179,,27,b703625c-330c-4064-8cdd-de099aad04eb,v1.8.2,request completed
2026-09-19T13:14:18,player-profile-service,production,eu-central,200,326,,106,b5e743f5-fdcb-495a-bc10-e2db3eb137cd,v2.0.9,request completed
2026-09-19T13:14:32,auth-service,production,us-east,201,316,,101,1a277a72-349f-48b2-bc35-a137dbe6b3f6,v2.0.9,request completed
2026-09-19T13:14:46,notification-service,production,ap-south,200,179,,119,0ce4821b-bf10-4441-9fa4-86e6d90ae31f,v1.8.2,request completed
2026-09-19T13:15:00,game-session-service,production,ap-south,400,170,,115,6f6bcf49-62ed-413d-ae89-a8afc220ddf3,v2.1.3,request completed
2026-09-19T13:15:14,auth-service,production,ap-south,200,273,,43,0bb68607-497e-4baa-ab0c-4ae2d358d4d1,v2.1.3,request completed
2026-09-19T13:15:28,auth-service,production,us-west,200,254,,22,90bf6e84-6cde-4a0b-b4f7-a2f190b7ca5a,v2.1.3,request completed
2026-09-19T13:15:42,matchmaking-service,production,us-east,200,280,,88,67574972-4577-482c-ac36-2b5714660d10,v1.8.2,request completed
2026-09-19T13:15:56,payment-service,production,us-east,400,325,,130,a2a4a458-0126-4aec-babb-3af3554c34d9,v2.0.9,request completed
2026-09-19T13:16:10,game-session-service,production,us-east,200,175,,39,7ef3a844-d8f6-4180-8108-8318cb71a213,v1.8.2,request completed
2026-09-19T13:16:24,leaderboard-service,production,ap-south,500,207,AUTH_TOKEN_EXPIRED,103,ae7e6d4b-5910-4349-b3bc-36ed63a87d8a,v2.1.3,AUTH_TOKEN_EXPIRED observed in service logs
2026-09-19T13:16:38,payment-service,production,us-west,200,358,,48,65a5a5a8-ab7d-46b0-8e18-3423f6d8cf14,v1.8.2,request completed
2026-09-19T13:16:52,player-profile-service,production,ap-south,200,232,AUTH_TOKEN_EXPIRED,64,2de6c620-c3de-4a6a-b181-254f79cd5ebe,v2.0.9,request completed
2026-09-19T13:17:06,payment-service,production,us-west,200,234,,44,f2767913-90e2-4768-add4-f9476432209c,v2.1.3,request completed
2026-09-19T13:17:20,leaderboard-service,production,us-east,200,254,,133,e25ee5de-8b1d-4a10-abdd-4a0050f99e0a,v1.8.2,request completed
2026-09-19T13:17:34,notification-service,production,us-west,400,167,,90,a602e586-3cbf-4f9f-a5a5-c303a0c42f80,v2.1.3,request completed
2026-09-19T13:17:48,game-session-service,production,us-west,200,171,,98,74e3457b-8350-422f-9147-0bc883dac070,v2.0.9,request completed
2026-09-19T13:18:02,auth-service,production,us-east,200,137,,40,c4da9764-1de8-477f-9c80-dcbeb74e1151,v2.0.9,request completed
2026-09-19T13:18:16,leaderboard-service,production,ap-south,200,277,,133,66d73a35-b76c-4d08-866d-92a5bd37b85c,v2.0.9,request completed
2026-09-19T13:18:30,payment-service,production,ap-south,401,327,,47,a5923a21-4ad2-44d2-b658-cda3f76939b7,v2.1.3,request completed
2026-09-19T13:18:44,leaderboard-service,production,ap-south,200,208,,100,f06b3dcc-7271-4ded-9ee3-1af779dd8d79,v2.0.9,request completed
2026-09-19T13:18:58,notification-service,production,ap-south,200,265,,75,255f7f32-85d0-4a0e-8a8d-aa5fce887185,v1.8.2,request completed
2026-09-19T13:19:12,notification-service,production,eu-central,200,286,DB_CONNECTION_TIMEOUT,45,d27b1c86-e4fc-4c67-b4cd-07bb9a81618b,v1.8.2,request completed
2026-09-19T13:19:26,payment-service,production,us-west,200,313,,113,76c835b3-182c-47f0-b732-84ae11bd64e7,v1.8.2,request completed
2026-09-19T13:19:40,payment-service,production,eu-central,200,294,,61,37bdaaa1-9421-432d-a4d4-412a5914f6f1,v1.8.2,request completed
2026-09-19T13:19:54,game-session-service,production,us-east,200,148,,69,c58d0516-a578-4f18-876a-f74bcde693d2,v2.0.9,request completed
2026-09-19T13:20:08,auth-service,production,us-east,200,253,,101,9db8e2af-5bcb-4f10-ad58-677722ee0ad0,v2.0.9,request completed
2026-09-19T13:20:22,notification-service,production,us-east,200,184,,29,f335ae48-f942-489e-bbea-ba34630f563e,v2.1.3,request completed
2026-09-19T13:20:36,notification-service,production,us-west,401,371,,108,7eb0590e-8de1-427c-be5e-cb998d5353b9,v2.0.9,request completed
2026-09-19T13:20:50,auth-service,production,eu-central,200,357,,102,51843149-4300-4fe7-a6f3-13fb76980fe4,v2.1.3,request completed
2026-09-19T13:21:04,payment-service,production,eu-central,200,112,,125,1169f2bd-0ce1-4d95-8fe2-db901058a217,v2.0.9,request completed
2026-09-19T13:21:18,game-session-service,production,us-west,200,40,,125,de73d5fb-7da9-433b-9497-efa36bbcea6b,v2.1.3,request completed
2026-09-19T13:21:32,player-profile-service,production,ap-south,200,252,,77,77611776-b09f-4924-b743-d900f27c2b8a,v1.8.2,request completed
2026-09-19T13:21:46,payment-service,production,eu-central,200,189,,40,6a93417f-9b08-475d-925a-b27fa5d764fc,v2.1.3,request completed
2026-09-19T13:22:00,matchmaking-service,production,eu-central,200,222,,76,4fa0edb7-487e-437c-a427-258173f6644e,v1.8.2,request completed
2026-09-19T13:22:14,game-session-service,production,eu-central,200,221,,76,a71a1a1e-e71e-4498-a26e-169e0e6ffb84,v1.8.2,request completed
2026-09-19T13:22:28,matchmaking-service,production,ap-south,200,40,,28,272f2fce-9f68-4026-96f3-f2d7682ccc14,v1.8.2,request completed
2026-09-19T13:22:42,leaderboard-service,production,ap-south,200,74,,91,86195f0c-e957-4327-85d9-5413792e203b,v2.1.3,request completed
2026-09-19T13:22:56,auth-service,production,ap-south,200,109,,128,0024318c-d8e6-452b-a5c1-56fe0d8ca755,v2.0.9,request completed
2026-09-19T13:23:10,notification-service,production,eu-central,400,183,,44,2a657979-b67c-4b01-acdc-60d0d5dc8655,v2.0.9,request completed
2026-09-19T13:23:24,leaderboard-service,production,eu-central,200,284,,100,0e8136b9-c600-4cc3-8e9e-7a83b4e5bf47,v1.8.2,request completed
2026-09-19T13:23:38,matchmaking-service,production,us-west,200,142,,88,5220613c-4de8-4b59-9968-30095c55b565,v2.0.9,request completed
2026-09-19T13:23:52,auth-service,production,ap-south,200,222,,121,37862b82-6420-4d5d-aa98-c633868ddd6e,v2.0.9,request completed
2026-09-19T13:24:06,notification-service,production,us-west,200,303,,132,dccbd8ca-d7db-4abb-bb96-11edb880a405,v2.1.3,request completed
2026-09-19T13:24:20,auth-service,production,eu-central,201,314,,78,6c90cb56-a96b-41c2-bead-263bf08f505a,v1.8.2,request completed
2026-09-19T13:24:34,auth-service,production,ap-south,200,246,,27,7ce38c03-0971-4606-b712-012ba4e17324,v2.0.9,request completed
2026-09-19T13:24:48,auth-service,production,us-west,200,85,,20,30e3583b-9f14-49cf-ac6f-f614dc3e77d2,v2.0.9,request completed
2026-09-19T13:25:02,notification-service,production,us-west,200,211,,59,35b0279d-7454-4f51-a549-72aecd00339e,v2.1.3,request completed
2026-09-19T13:25:16,game-session-service,production,us-west,200,300,,33,4d86768d-d566-4fe9-8006-9550949f9c7e,v2.1.3,request completed
2026-09-19T13:25:30,notification-service,production,eu-central,200,108,,39,eb3343db-abe1-4fd9-91df-55f07501881b,v2.0.9,request completed
2026-09-19T13:25:44,player-profile-service,production,eu-central,200,171,,117,f0cabacf-829b-475f-b9d7-e00ef032f327,v1.8.2,request completed
2026-09-19T13:25:58,game-session-service,production,ap-south,200,107,,96,5f5434a2-ecb8-4e2e-98b9-c6d251982797,v1.8.2,request completed
2026-09-19T13:26:12,matchmaking-service,production,us-west,400,200,,53,3fde3b0a-108f-412b-8856-af40179e5b57,v1.8.2,request completed
2026-09-19T13:26:26,leaderboard-service,production,us-west,200,254,,134,113c4c89-f7f4-41dc-aafa-9beffdaec735,v2.0.9,request completed
2026-09-19T13:26:40,matchmaking-service,production,ap-south,200,95,,22,0223a7d4-5377-43bb-b963-43b59380ff71,v2.0.9,request completed
2026-09-19T13:26:54,game-session-service,production,us-east,200,247,,102,06fb2b32-e1b1-4e47-aba4-f5af0fefa3ef,v2.1.3,request completed
2026-09-19T13:27:08,leaderboard-service,production,us-east,200,69,,35,4c1d3b0a-8e56-4a66-8899-326e30ca9f36,v1.8.2,request completed
2026-09-19T13:27:22,auth-service,production,us-west,200,308,,52,e2f5c3d6-abf0-4d51-8de6-4d083b8297cc,v2.0.9,request completed
2026-09-19T13:27:36,payment-service,production,us-east,200,334,,138,05a58ddf-a3ff-40ca-a148-974752de9a54,v2.0.9,request completed
2026-09-19T13:27:50,player-profile-service,production,eu-central,200,199,,38,5ae2e5e7-7a67-4a47-8b5a-39372f6150a8,v1.8.2,request completed
2026-09-19T13:28:04,leaderboard-service,production,us-west,200,88,,37,b5d1e676-a705-4230-ad86-a768cabd7a91,v1.8.2,request completed
2026-09-19T13:28:18,matchmaking-service,production,ap-south,200,130,,35,3432b900-d95b-4062-9e7b-08d7bfe64f61,v1.8.2,request completed
2026-09-19T13:28:32,notification-service,production,us-east,400,187,,121,f3cd8ae8-e5ca-4890-a39f-db4f2255e4d6,v2.0.9,request completed
2026-09-19T13:28:46,auth-service,production,eu-central,201,173,,58,800fad70-f905-4fd3-bb85-3a16fd06b598,v2.0.9,request completed
2026-09-19T13:29:00,notification-service,production,eu-central,200,245,,41,b57157e6-31b8-469f-8b60-0cc11e21e033,v2.1.3,request completed
2026-09-19T13:29:14,auth-service,production,us-west,200,319,,126,4e336e9a-0453-4792-ae55-ce8f29acf8b7,v2.1.3,request completed
2026-09-19T13:29:28,auth-service,production,us-west,200,336,,130,47396d41-f73a-4609-823b-71e183c3aa0e,v2.0.9,request completed
2026-09-19T13:29:42,notification-service,production,us-east,200,308,,104,5e11f91b-0a56-4a80-a838-c2bcaa483f73,v1.8.2,request completed
2026-09-19T13:29:56,payment-service,production,us-east,200,242,,38,cf039574-1ea8-45ae-9fd8-2b7c2f28f77c,v1.8.2,request completed
2026-09-19T13:30:10,game-session-service,production,ap-south,200,377,,88,1c19c516-9638-4546-a794-17e6903c4d7f,v2.0.9,request completed
2026-09-19T13:30:24,game-session-service,production,us-west,200,181,,41,714c824e-b7c4-4e3c-bebe-c70ed33505a4,v2.1.3,request completed
2026-09-19T13:30:38,payment-service,production,eu-central,200,133,,111,e5902925-2dae-4a2d-921f-1a6db5888113,v1.8.2,request completed
2026-09-19T13:30:52,leaderboard-service,production,eu-central,500,191,AUTH_TOKEN_EXPIRED,77,5f80b400-44f5-49da-bbfb-683785747eec,v1.8.2,AUTH_TOKEN_EXPIRED observed in service logs
2026-09-19T13:31:06,auth-service,production,us-east,200,301,,101,a0cf7e29-fc61-4daf-bf0c-ebf2a175cd82,v2.0.9,request completed
2026-09-19T13:31:20,auth-service,production,eu-central,200,165,,49,f94a3aff-97fd-427b-8b9a-cb23361f4df4,v2.0.9,request completed
2026-09-19T13:31:34,leaderboard-service,production,eu-central,200,249,,58,e4d2e64a-bd4b-47a2-be47-579f84e419e3,v2.1.3,request completed
2026-09-19T13:31:48,player-profile-service,production,eu-central,200,312,,109,e11cfb86-1655-4836-9291-69f76305d2ef,v1.8.2,request completed
2026-09-19T13:32:02,leaderboard-service,production,ap-south,200,306,,97,38aab84e-bcc7-47db-908c-52776b9cc8a8,v1.8.2,request completed
2026-09-19T13:32:16,payment-service,production,us-east,200,285,,87,0aca94c6-50e1-4cfa-97be-e09bed8578f8,v2.0.9,request completed
2026-09-19T13:32:30,payment-service,production,ap-south,200,240,,45,041d27ec-5f3e-4b9f-b607-6a01ee75ebac,v1.8.2,request completed
2026-09-19T13:32:44,payment-service,production,us-west,200,51,,123,0759d489-49a7-4b0d-8b05-bb67e69463cb,v2.0.9,request completed
2026-09-19T13:32:58,notification-service,production,us-east,200,223,,80,f77a47ad-c43c-46f6-87f3-e9adc94de05d,v2.0.9,request completed
2026-09-19T13:33:12,payment-service,production,us-east,200,217,,43,bc5623d6-4576-4186-a689-678a203b85d4,v2.0.9,request completed
2026-09-19T13:33:26,auth-service,production,ap-south,200,257,,104,6c7fd269-aeda-45a1-8e48-7d26c87508f8,v2.1.3,request completed
2026-09-19T13:33:40,payment-service,production,eu-central,200,235,,85,6419e612-9b17-44f4-afbd-0f7def39b972,v2.1.3,request completed
2026-09-19T13:33:54,notification-service,production,us-east,200,203,,57,d7cbe2e9-3171-4d17-ae53-cce2fd7da5e7,v2.0.9,request completed
2026-09-19T13:34:08,matchmaking-service,production,ap-south,200,220,,95,b2355c9e-dc1a-4e4f-a33c-7e4493867480,v2.0.9,request completed
2026-09-19T13:34:22,leaderboard-service,production,ap-south,500,40,DB_CONNECTION_TIMEOUT,46,94f77be2-5686-4742-90a7-9f7058ac97fb,v2.1.3,DB_CONNECTION_TIMEOUT observed in service logs
2026-09-19T13:34:36,leaderboard-service,production,ap-south,200,321,,75,536a9d29-14db-400f-8467-3b06af7cbd03,v1.8.2,request completed
2026-09-19T13:34:50,matchmaking-service,production,eu-central,200,152,,121,10c130d4-5e10-47eb-9b15-73022ce3a621,v1.8.2,request completed
2026-09-19T13:35:04,auth-service,production,us-east,200,197,,22,112cd805-07e0-484d-b579-d38eec90655e,v1.8.2,request completed
2026-09-19T13:35:18,notification-service,production,us-west,200,281,,110,2a517d6d-11a5-4829-887e-3cf72f4e7501,v2.1.3,request completed
2026-09-19T13:35:32,auth-service,production,ap-south,201,264,,55,de92f497-5e3f-4860-bdbb-c6771b79c384,v2.1.3,request completed
2026-09-19T13:35:46,game-session-service,production,eu-central,201,292,,105,4b79b774-da00-4adf-81fa-9a73b6766148,v2.1.3,request completed
2026-09-19T13:36:00,notification-service,production,ap-south,200,299,,119,235d618d-e32c-498a-a7ad-f5cee90e9630,v2.1.3,request completed
2026-09-19T13:36:14,player-profile-service,production,eu-central,200,186,,86,9f63c3df-7815-419a-a02b-5b2486a470b2,v2.1.3,request completed
2026-09-19T13:36:28,payment-service,production,us-east,200,125,,113,c00a2673-6046-4b1c-ae31-239aee9e4b12,v2.1.3,request completed
2026-09-19T13:36:42,notification-service,production,us-east,200,270,,101,099acc60-7de3-4da6-b46f-903bfdd32956,v1.8.2,request completed
2026-09-19T13:36:56,notification-service,production,ap-south,201,230,,137,1250dda4-7e7e-4bce-8090-176598745010,v1.8.2,request completed
2026-09-19T13:37:10,matchmaking-service,production,eu-central,200,125,,46,320bee2b-45d1-44e0-b5ba-3f33d53c93a3,v1.8.2,request completed
2026-09-19T13:37:24,player-profile-service,production,ap-south,200,194,,112,88c4b643-f452-47c3-aaca-18c857f29177,v1.8.2,request completed
2026-09-19T13:37:38,payment-service,production,us-east,200,224,,75,49cccf6a-3aa9-4eec-8d52-c0f9f9e3dd1f,v1.8.2,request completed
2026-09-19T13:37:52,leaderboard-service,production,us-east,200,390,,30,821205bb-d880-4651-997b-1ea0d8ce0a29,v1.8.2,request completed
2026-09-19T13:38:06,matchmaking-service,production,eu-central,200,215,MATCHMAKING_QUEUE_TIMEOUT,121,f0df708d-342e-4e13-bcfb-8cd14d6e6457,v2.1.3,request completed
2026-09-19T13:38:20,notification-service,production,us-west,200,197,,130,c520a7dd-6e4a-468e-8dfe-5e132d267d50,v1.8.2,request completed
2026-09-19T13:38:34,player-profile-service,production,ap-south,200,264,,67,47ee7beb-04e1-4944-b759-4b95d0782df0,v2.1.3,request completed
2026-09-19T13:38:48,auth-service,production,eu-central,200,232,,115,b7243abc-bf32-4a93-a140-bc61559d6c5c,v2.1.3,request completed
2026-09-19T13:39:02,auth-service,production,eu-central,200,135,,115,a848498a-b384-49ce-81a2-da32e5718f14,v1.8.2,request completed
2026-09-19T13:39:16,game-session-service,production,us-east,200,286,,129,9ddabd4e-459a-41b1-8dea-68192e689ead,v1.8.2,request completed
2026-09-19T13:39:30,notification-service,production,us-west,200,260,,102,6fcab2c7-19a5-4939-acc6-30bb39e0a2b9,v2.1.3,request completed
2026-09-19T13:39:44,leaderboard-service,production,eu-central,200,258,,87,5682a01e-55b5-4df1-a2c5-ad6fe0f72e27,v2.0.9,request completed
2026-09-19T13:39:58,matchmaking-service,production,us-east,200,237,,61,daca580f-45b0-4978-bd02-0a872873796b,v2.1.3,request completed
2026-09-19T13:40:12,auth-service,production,us-west,200,80,,139,3ed48203-082b-4b9e-bb68-40f944712e7a,v2.0.9,request completed
2026-09-19T13:40:26,game-session-service,production,ap-south,200,338,,137,48754516-1a39-45a7-bf9b-4eef170b27c1,v1.8.2,request completed
2026-09-19T13:40:40,player-profile-service,production,us-east,200,140,,46,1cd5dcbf-4dff-4f10-b950-1e965366ae8c,v1.8.2,request completed
2026-09-19T13:40:54,matchmaking-service,production,us-west,200,165,,62,85924fbe-19b0-46d8-8440-7416eebcc5be,v2.1.3,request completed
2026-09-19T13:41:08,notification-service,production,eu-central,200,197,,31,1eb1ac93-f0d2-4795-9bdc-6b16dca86320,v2.0.9,request completed
2026-09-19T13:41:22,game-session-service,production,eu-central,200,351,,82,12ffe509-1ffe-4452-b595-d1b0dd399853,v2.0.9,request completed
2026-09-19T13:41:36,notification-service,production,us-west,200,286,,70,b5120dd3-7bae-4972-81bf-0cd595beb906,v2.0.9,request completed
2026-09-19T13:41:50,game-session-service,production,us-east,200,271,,50,a725b2eb-ccc4-463a-94c6-737a0fc99b1a,v2.1.3,request completed
2026-09-19T13:42:04,player-profile-service,production,ap-south,200,144,,118,636ea801-851f-4b54-a6bf-03418379a09b,v1.8.2,request completed
2026-09-19T13:42:18,game-session-service,production,ap-south,201,205,UPSTREAM_503,42,8ed0f7e1-59d8-4c26-b12f-31c648bf96f9,v2.0.9,request completed
2026-09-19T13:42:32,notification-service,production,us-east,200,282,,29,9bf49997-e202-4eba-84db-6efd3a9390ca,v2.0.9,request completed
2026-09-19T13:42:46,auth-service,production,us-east,200,112,,61,9a840c34-e973-441c-9475-0d5fed6a4570,v2.1.3,request completed
2026-09-19T13:43:00,game-session-service,production,us-west,200,306,,53,22326cca-e4e6-4dc1-8cbc-e6b4f99f9ed8,v2.0.9,request completed
2026-09-19T13:43:14,auth-service,production,eu-central,200,187,,89,46191337-db0b-4895-a012-1d0b9d0bd9b9,v1.8.2,request completed
2026-09-19T13:43:28,auth-service,production,us-west,200,285,,74,4c68ed3d-aa72-4770-9b20-dcb6d879dd45,v2.0.9,request completed
2026-09-19T13:43:42,payment-service,production,us-east,200,299,,78,61b04a6f-519e-4abf-bb08-b951ea0013b9,v2.0.9,request completed
2026-09-19T13:43:56,auth-service,production,us-west,200,316,,122,8b7fa471-2633-4a9e-9931-fdad05b4575a,v2.1.3,request completed
2026-09-19T13:44:10,auth-service,production,ap-south,200,241,,130,60419498-12fb-42cc-bd72-d8cc4eabe099,v2.0.9,request completed
2026-09-19T13:44:24,game-session-service,production,us-east,200,235,,98,c77c0de5-00b2-45fe-8f9f-6e8e1f6ef224,v2.1.3,request completed
2026-09-19T13:44:38,notification-service,production,ap-south,200,161,,64,e73232b0-9cc6-44fe-a567-bd8514b7001a,v2.0.9,request completed
