timestamp,service_name,region,cpu_usage,memory_usage,p95_latency_ms,error_rate,request_count,timeout_count,deployment_version
2026-07-01T07:00:00,notification-service,eu-central,44.61,65.98,255.21,0.0147,678,2,v1.8.2
2026-07-01T07:01:12,game-session-service,eu-central,34.79,69.84,267.45,0.0037,939,5,v2.0.9
2026-07-01T07:02:24,leaderboard-service,eu-central,40.14,44.67,341.28,0.0031,709,7,v1.8.2
2026-07-01T07:03:36,auth-service,ap-south,49.64,47.0,327.75,0.0205,851,8,v1.8.2
2026-07-01T07:04:48,payment-service,ap-south,42.68,42.32,265.34,0.0141,1013,4,v1.8.2
2026-07-01T07:06:00,matchmaking-service,ap-south,57.06,54.79,288.27,0.0185,845,3,v2.1.3
2026-07-01T07:07:12,player-profile-service,ap-south,59.67,60.95,411.18,0.0166,815,7,v1.8.2
2026-07-01T07:08:24,notification-service,ap-south,34.15,44.77,279.07,0.012,631,2,v2.1.3
2026-07-01T07:09:36,game-session-service,ap-south,50.79,39.47,227.93,0.0203,1279,4,v2.0.9
2026-07-01T07:10:48,leaderboard-service,ap-south,56.43,37.3,288.3,0.0201,851,8,v2.1.3
2026-07-01T07:12:00,auth-service,us-east,36.6,63.6,152.55,0.0033,778,0,v1.8.2
2026-07-01T07:13:12,payment-service,us-east,51.67,41.76,225.15,0.0257,925,7,v2.0.9
2026-07-01T07:14:24,matchmaking-service,us-east,33.92,53.92,283.21,0.0133,771,3,v2.0.9
2026-07-01T07:15:36,player-profile-service,us-east,35.93,43.13,307.82,0.0035,939,3,v1.8.2
2026-07-01T07:16:48,notification-service,us-east,29.51,54.45,466.98,0.0114,937,7,v2.1.3
2026-07-01T07:18:00,game-session-service,us-east,62.67,36.86,280.72,0.005,974,3,v1.8.2
2026-07-01T07:19:12,leaderboard-service,us-east,51.31,64.72,353.12,0.0211,1104,5,v2.0.9
2026-07-01T07:20:24,auth-service,us-west,61.14,69.67,288.9,0.0069,1526,4,v2.1.3
2026-07-01T07:21:36,payment-service,us-west,45.41,65.53,276.71,0.0018,1403,2,v1.8.2
2026-07-01T07:22:48,matchmaking-service,us-west,54.21,58.4,237.58,0.032,669,8,v2.1.3
2026-07-01T07:24:00,player-profile-service,us-west,35.92,51.94,280.48,0.0014,842,3,v2.0.9
2026-07-01T07:25:12,notification-service,us-west,43.68,64.0,165.98,0.0076,1412,0,v2.0.9
2026-07-01T07:26:24,game-session-service,us-west,44.25,38.22,226.3,0.001,1268,6,v2.1.3
2026-07-01T07:27:36,leaderboard-service,us-west,59.72,35.17,305.84,0.0095,1100,6,v2.1.3
2026-07-01T07:28:48,auth-service,eu-central,44.75,57.38,306.49,0.0153,1068,7,v2.1.3
2026-07-01T07:30:00,payment-service,eu-central,43.75,52.24,260.5,0.0192,633,5,v1.8.2
2026-07-01T07:31:12,matchmaking-service,eu-central,56.05,51.36,191.7,0.0338,1276,2,v2.0.9
2026-07-01T07:32:24,player-profile-service,eu-central,43.03,68.17,289.8,0.0117,999,0,v2.1.3
2026-07-01T07:33:36,notification-service,eu-central,36.97,67.92,264.39,0.0185,1224,2,v2.0.9
2026-07-01T07:34:48,game-session-service,eu-central,59.63,57.44,262.67,0.0207,1477,8,v2.0.9
2026-07-01T07:36:00,leaderboard-service,eu-central,32.15,44.1,274.26,0.0156,1178,2,v1.8.2
2026-07-01T07:37:12,auth-service,ap-south,67.38,62.18,279.74,0.0215,1371,1,v2.1.3
2026-07-01T07:38:24,payment-service,ap-south,54.65,37.81,265.1,0.0117,1238,4,v2.1.3
2026-07-01T07:39:36,matchmaking-service,ap-south,40.21,61.24,150.04,0.0211,1302,5,v2.0.9
2026-07-01T07:40:48,player-profile-service,ap-south,64.29,53.43,372.49,0.0102,972,0,v2.0.9
2026-07-01T07:42:00,notification-service,ap-south,50.3,51.57,298.63,0.0146,1369,1,v2.1.3
2026-07-01T07:43:12,game-session-service,ap-south,29.4,47.03,348.86,0.0079,740,7,v2.1.3
2026-07-01T07:44:24,leaderboard-service,ap-south,35.51,68.97,390.88,0.0107,1120,2,v1.8.2
2026-07-01T07:45:36,auth-service,us-east,53.09,43.94,313.96,0.0149,1391,4,v1.8.2
2026-07-01T07:46:48,payment-service,us-east,53.95,64.78,348.42,0.0164,1292,6,v2.1.3
2026-07-01T07:48:00,matchmaking-service,us-east,55.63,45.27,176.74,0.0273,765,5,v2.1.3
2026-07-01T07:49:12,player-profile-service,us-east,41.89,40.18,262.7,0.0151,1128,8,v2.1.3
2026-07-01T07:50:24,notification-service,us-east,55.26,68.58,327.23,0.0248,1201,2,v1.8.2
2026-07-01T07:51:36,game-session-service,us-east,66.49,41.92,373.77,0.0128,916,5,v2.0.9
2026-07-01T07:52:48,leaderboard-service,us-east,44.12,60.22,295.72,0.0208,970,7,v2.0.9
2026-07-01T07:54:00,auth-service,us-west,38.67,42.55,238.63,0.0263,1530,7,v2.0.9
2026-07-01T07:55:12,payment-service,us-west,59.15,46.65,180.3,0.0191,755,2,v2.1.3
2026-07-01T07:56:24,matchmaking-service,us-west,61.92,50.23,282.76,0.0071,678,8,v2.0.9
2026-07-01T07:57:36,player-profile-service,us-west,49.17,45.67,212.07,0.022,1245,6,v2.0.9
2026-07-01T07:58:48,notification-service,us-west,49.29,60.83,274.23,0.027,912,0,v1.8.2
2026-07-01T08:00:00,game-session-service,us-west,63.44,67.4,238.39,0.011,698,3,v2.0.9
2026-07-01T08:01:12,leaderboard-service,us-west,65.2,41.14,255.22,0.0085,780,1,v2.1.3
2026-07-01T08:02:24,auth-service,eu-central,43.78,69.79,223.75,0.007,1360,6,v2.1.3
2026-07-01T08:03:36,payment-service,eu-central,41.99,41.87,227.63,0.0198,1492,5,v2.0.9
2026-07-01T08:04:48,matchmaking-service,eu-central,33.34,47.53,214.58,0.0133,667,4,v1.8.2
2026-07-01T08:06:00,player-profile-service,eu-central,51.11,49.94,283.96,0.0152,1187,3,v2.0.9
2026-07-01T08:07:12,notification-service,eu-central,34.05,59.85,264.17,0.0284,1372,2,v2.1.3
2026-07-01T08:08:24,game-session-service,eu-central,57.72,65.38,162.4,0.0149,1264,0,v1.8.2
2026-07-01T08:09:36,leaderboard-service,eu-central,52.49,45.18,301.1,0.0124,668,6,v2.0.9
2026-07-01T08:10:48,auth-service,ap-south,64.16,46.44,228.12,0.0099,968,3,v2.1.3
2026-07-01T08:12:00,payment-service,ap-south,42.39,60.88,175.49,0.0088,673,1,v2.1.3
2026-07-01T08:13:12,matchmaking-service,ap-south,46.31,63.27,305.77,0.0097,1057,0,v1.8.2
2026-07-01T08:14:24,player-profile-service,ap-south,51.83,36.19,128.73,0.0146,1150,8,v2.0.9
2026-07-01T08:15:36,notification-service,ap-south,66.59,54.64,310.13,0.0182,835,5,v2.0.9
2026-07-01T08:16:48,game-session-service,ap-south,61.58,64.92,184.44,0.0105,1149,4,v1.8.2
2026-07-01T08:18:00,leaderboard-service,ap-south,60.43,44.92,373.69,0.0173,983,0,v2.1.3
2026-07-01T08:19:12,auth-service,us-east,51.4,49.81,322.21,0.0134,1124,1,v1.8.2
2026-07-01T08:20:24,payment-service,us-east,60.17,70.57,211.43,0.0206,937,0,v2.1.3
2026-07-01T08:21:36,matchmaking-service,us-east,51.02,50.96,301.09,0.0148,1592,7,v2.1.3
2026-07-01T08:22:48,player-profile-service,us-east,41.67,42.03,335.73,0.0084,1012,3,v2.1.3
2026-07-01T08:24:00,notification-service,us-east,28.66,63.76,272.65,0.0195,1409,8,v1.8.2
2026-07-01T08:25:12,game-session-service,us-east,50.41,60.95,275.87,0.003,1596,3,v2.1.3
2026-07-01T08:26:24,leaderboard-service,us-east,30.51,42.61,278.02,0.001,613,0,v2.0.9
2026-07-01T08:27:36,auth-service,us-west,50.31,58.22,266.42,0.0053,1178,4,v2.1.3
2026-07-01T08:28:48,payment-service,us-west,29.77,41.48,259.36,0.021,963,1,v2.1.3
2026-07-01T08:30:00,matchmaking-service,us-west,58.91,47.69,360.02,0.0075,1478,7,v2.0.9
2026-07-01T08:31:12,player-profile-service,us-west,67.62,68.73,205.07,0.026,1413,7,v1.8.2
2026-07-01T08:32:24,notification-service,us-west,62.0,54.55,178.96,0.0169,857,2,v2.0.9
2026-07-01T08:33:36,game-session-service,us-west,65.5,42.14,240.62,0.0192,884,0,v2.1.3
2026-07-01T08:34:48,leaderboard-service,us-west,34.44,68.17,197.65,0.0194,1047,6,v2.1.3
2026-07-01T08:36:00,auth-service,eu-central,43.16,35.34,297.23,0.0176,1450,8,v1.8.2
2026-07-01T08:37:12,payment-service,eu-central,64.56,66.77,264.07,0.0155,946,8,v1.8.2
2026-07-01T08:38:24,matchmaking-service,eu-central,28.29,42.56,223.02,0.0122,963,3,v2.1.3
2026-07-01T08:39:36,player-profile-service,eu-central,65.79,51.28,298.28,0.0128,1185,2,v2.0.9
2026-07-01T08:40:48,notification-service,eu-central,58.47,56.1,353.42,0.0099,1336,7,v2.1.3
2026-07-01T08:42:00,game-session-service,eu-central,56.67,52.37,301.6,0.0117,1501,3,v1.8.2
2026-07-01T08:43:12,leaderboard-service,eu-central,51.96,37.32,258.28,0.0128,844,7,v2.0.9
2026-07-01T08:44:24,auth-service,ap-south,53.36,62.44,351.04,0.0153,639,3,v1.8.2
2026-07-01T08:45:36,payment-service,ap-south,29.52,36.8,404.98,0.0256,846,0,v1.8.2
2026-07-01T08:46:48,matchmaking-service,ap-south,53.55,69.01,282.62,0.0129,869,8,v1.8.2
2026-07-01T08:48:00,player-profile-service,ap-south,58.38,67.65,286.02,0.0161,698,1,v1.8.2
2026-07-01T08:49:12,notification-service,ap-south,40.93,53.86,321.95,0.0217,1579,8,v1.8.2
2026-07-01T08:50:24,game-session-service,ap-south,50.24,65.39,283.2,0.0148,1114,0,v2.0.9
2026-07-01T08:51:36,leaderboard-service,ap-south,31.1,37.01,226.08,0.0086,1158,8,v2.1.3
2026-07-01T08:52:48,auth-service,us-east,50.4,42.72,265.92,0.0218,791,0,v2.1.3
2026-07-01T08:54:00,payment-service,us-east,56.33,62.22,302.96,0.0078,1287,1,v2.1.3
2026-07-01T08:55:12,matchmaking-service,us-east,49.84,48.04,355.34,0.014,696,1,v2.0.9
2026-07-01T08:56:24,player-profile-service,us-east,31.59,45.14,266.69,0.0015,916,1,v1.8.2
2026-07-01T08:57:36,notification-service,us-east,58.75,35.26,324.98,0.0227,676,5,v2.0.9
2026-07-01T08:58:48,game-session-service,us-east,48.8,51.86,343.82,0.022,1017,3,v1.8.2
2026-07-01T09:00:00,leaderboard-service,us-east,64.51,65.98,246.22,0.0128,1333,1,v2.1.3
2026-07-01T09:01:12,auth-service,us-west,60.05,37.03,361.59,0.017,1233,6,v2.1.3
2026-07-01T09:02:24,payment-service,us-west,59.51,66.31,199.59,0.0189,629,4,v2.0.9
2026-07-01T09:03:36,matchmaking-service,us-west,67.23,59.2,255.83,0.0178,1554,2,v2.0.9
2026-07-01T09:04:48,player-profile-service,us-west,38.97,44.24,288.11,0.0017,1022,5,v2.0.9
2026-07-01T09:06:00,notification-service,us-west,64.84,47.16,319.5,0.0157,1388,5,v2.1.3
2026-07-01T09:07:12,game-session-service,us-west,34.45,36.31,355.33,0.0071,1471,8,v1.8.2
2026-07-01T09:08:24,leaderboard-service,us-west,49.49,70.73,235.57,0.0179,764,1,v2.0.9
2026-07-01T09:09:36,auth-service,eu-central,37.8,68.94,201.81,0.013,1553,8,v1.8.2
2026-07-01T09:10:48,payment-service,eu-central,53.91,43.07,226.84,0.001,1373,1,v2.1.3
2026-07-01T09:12:00,matchmaking-service,eu-central,67.59,41.52,267.0,0.0077,1048,1,v1.8.2
2026-07-01T09:13:12,player-profile-service,eu-central,58.13,44.19,247.46,0.0051,863,4,v2.1.3
2026-07-01T09:14:24,notification-service,eu-central,52.73,59.27,372.49,0.0227,1358,4,v1.8.2
2026-07-01T09:15:36,game-session-service,eu-central,55.8,46.24,293.09,0.0171,665,1,v2.1.3
2026-07-01T09:16:48,leaderboard-service,eu-central,30.98,55.62,288.59,0.0155,1339,5,v2.1.3
2026-07-01T09:18:00,auth-service,ap-south,64.83,51.65,240.84,0.0083,1521,4,v2.0.9
2026-07-01T09:19:12,payment-service,ap-south,45.8,61.95,278.29,0.022,697,2,v1.8.2
2026-07-01T09:20:24,matchmaking-service,ap-south,43.52,64.03,223.02,0.0261,709,0,v2.0.9
2026-07-01T09:21:36,player-profile-service,ap-south,53.0,66.29,306.74,0.0051,674,4,v1.8.2
2026-07-01T09:22:48,notification-service,ap-south,54.45,41.68,324.08,0.0236,747,4,v1.8.2
2026-07-01T09:24:00,game-session-service,ap-south,38.16,38.29,408.4,0.0264,1197,6,v2.0.9
2026-07-01T09:25:12,leaderboard-service,ap-south,62.1,39.81,322.61,0.0172,1586,4,v1.8.2
2026-07-01T09:26:24,auth-service,us-east,42.78,62.28,222.32,0.0235,979,2,v2.0.9
2026-07-01T09:27:36,payment-service,us-east,64.37,41.14,320.76,0.0239,1379,3,v2.0.9
2026-07-01T09:28:48,matchmaking-service,us-east,63.46,63.22,292.38,0.0143,1473,3,v2.0.9
2026-07-01T09:30:00,player-profile-service,us-east,62.79,36.87,286.66,0.0298,1279,4,v2.0.9
2026-07-01T09:31:12,notification-service,us-east,46.9,53.03,300.79,0.0106,712,0,v2.0.9
2026-07-01T09:32:24,game-session-service,us-east,32.71,52.74,219.8,0.0122,777,6,v2.0.9
2026-07-01T09:33:36,leaderboard-service,us-east,30.72,48.36,262.61,0.0161,1080,3,v1.8.2
2026-07-01T09:34:48,auth-service,us-west,48.37,52.91,344.49,0.0115,821,1,v1.8.2
2026-07-01T09:36:00,payment-service,us-west,32.4,69.92,110,0.001,1137,6,v2.1.3
2026-07-01T09:37:12,matchmaking-service,us-west,36.5,38.07,282.17,0.0193,871,5,v1.8.2
2026-07-01T09:38:24,player-profile-service,us-west,30.98,51.76,334.32,0.0114,925,2,v2.0.9
2026-07-01T09:39:36,notification-service,us-west,30.73,61.03,302.47,0.0249,1086,5,v1.8.2
2026-07-01T09:40:48,game-session-service,us-west,64.11,58.81,276.98,0.0233,1303,8,v2.0.9
2026-07-01T09:42:00,leaderboard-service,us-west,54.58,40.15,357.9,0.017,973,7,v2.1.3
2026-07-01T09:43:12,auth-service,eu-central,57.61,66.72,192.74,0.0245,976,5,v1.8.2
2026-07-01T09:44:24,payment-service,eu-central,28.63,51.96,308.53,0.0125,1341,3,v2.1.3
2026-07-01T09:45:36,matchmaking-service,eu-central,45.56,40.2,178.22,0.0193,796,4,v1.8.2
2026-07-01T09:46:48,player-profile-service,eu-central,44.08,60.13,279.51,0.0057,612,1,v2.0.9
2026-07-01T09:48:00,notification-service,eu-central,42.95,66.57,317.98,0.0134,1360,7,v2.0.9
2026-07-01T09:49:12,game-session-service,eu-central,35.7,52.41,262.24,0.0107,917,3,v2.0.9
2026-07-01T09:50:24,leaderboard-service,eu-central,29.27,41.57,260.37,0.0338,1022,5,v2.0.9
2026-07-01T09:51:36,auth-service,ap-south,37.54,65.97,261.8,0.0062,758,2,v2.1.3
2026-07-01T09:52:48,payment-service,ap-south,50.47,61.33,308.41,0.0061,740,7,v2.1.3
2026-07-01T09:54:00,matchmaking-service,ap-south,33.97,40.07,281.67,0.0185,1134,6,v2.0.9
2026-07-01T09:55:12,player-profile-service,ap-south,34.71,50.65,179.94,0.0079,682,0,v1.8.2
2026-07-01T09:56:24,notification-service,ap-south,63.53,59.48,321.04,0.0038,1480,4,v2.1.3
2026-07-01T09:57:36,game-session-service,ap-south,31.79,51.12,321.95,0.0135,1439,6,v1.8.2
2026-07-01T09:58:48,leaderboard-service,ap-south,39.56,70.78,396.58,0.0119,1491,1,v1.8.2
2026-07-01T10:00:00,auth-service,us-east,60.28,59.18,220.81,0.0191,1125,4,v1.8.2
2026-07-01T10:01:12,payment-service,us-east,51.45,64.64,310.56,0.0185,1520,8,v2.1.3
2026-07-01T10:02:24,matchmaking-service,us-east,51.69,44.37,314.98,0.0139,991,1,v2.1.3
2026-07-01T10:03:36,player-profile-service,us-east,44.48,70.38,367.44,0.0015,863,3,v1.8.2
2026-07-01T10:04:48,notification-service,us-east,52.97,52.45,317.39,0.0052,1288,0,v2.1.3
2026-07-01T10:06:00,game-session-service,us-east,41.6,63.15,282.34,0.0141,1578,7,v2.0.9
2026-07-01T10:07:12,leaderboard-service,us-east,59.43,43.62,327.38,0.01,1040,5,v2.1.3
2026-07-01T10:08:24,auth-service,us-west,44.04,39.96,316.17,0.0138,1365,6,v1.8.2
2026-07-01T10:09:36,payment-service,us-west,54.53,63.37,220.59,0.023,730,6,v1.8.2
2026-07-01T10:10:48,matchmaking-service,us-west,29.43,40.03,207.85,0.0039,1015,1,v1.8.2
2026-07-01T10:12:00,player-profile-service,us-west,65.7,56.35,260.55,0.0163,964,7,v2.1.3
2026-07-01T10:13:12,notification-service,us-west,60.45,60.65,263.35,0.0078,1292,2,v2.0.9
2026-07-01T10:14:24,game-session-service,us-west,66.5,63.37,290.67,0.0081,1455,1,v2.1.3
2026-07-01T10:15:36,leaderboard-service,us-west,42.77,66.46,231.05,0.0073,1264,3,v2.1.3
2026-07-01T10:16:48,auth-service,eu-central,61.99,67.38,290.42,0.0172,1202,7,v2.0.9
2026-07-01T10:18:00,payment-service,eu-central,44.49,55.74,283.05,0.0162,629,8,v1.8.2
2026-07-01T10:19:12,matchmaking-service,eu-central,55.84,35.15,311.37,0.0023,835,1,v1.8.2
2026-07-01T10:20:24,player-profile-service,eu-central,28.77,39.23,271.77,0.026,1557,3,v1.8.2
2026-07-01T10:21:36,notification-service,eu-central,30.93,47.91,310.65,0.0143,898,5,v1.8.2
2026-07-01T10:22:48,game-session-service,eu-central,30.2,38.11,278.25,0.001,766,5,v2.0.9
2026-07-01T10:24:00,leaderboard-service,eu-central,33.27,67.12,344.59,0.0203,936,4,v2.0.9
2026-07-01T10:25:12,auth-service,ap-south,60.21,62.8,249.67,0.015,1459,8,v2.0.9
2026-07-01T10:26:24,payment-service,ap-south,37.18,64.49,239.3,0.0177,1421,0,v2.1.3
2026-07-01T10:27:36,matchmaking-service,ap-south,59.76,51.73,340.63,0.0202,1079,3,v2.0.9
2026-07-01T10:28:48,player-profile-service,ap-south,50.6,40.11,206.25,0.0059,797,7,v1.8.2
2026-07-01T10:30:00,notification-service,ap-south,37.64,44.57,302.46,0.0281,1033,7,v2.1.3
2026-07-01T10:31:12,game-session-service,ap-south,37.15,35.87,193.6,0.0127,1125,0,v2.1.3
2026-07-01T10:32:24,leaderboard-service,ap-south,52.59,68.37,300.98,0.0258,809,7,v2.0.9
2026-07-01T10:33:36,auth-service,us-east,34.29,43.37,397.61,0.0146,1389,2,v2.0.9
2026-07-01T10:34:48,payment-service,us-east,43.86,54.35,320.6,0.0052,913,4,v2.0.9
2026-07-01T10:36:00,matchmaking-service,us-east,29.96,54.01,287.38,0.009,754,4,v1.8.2
2026-07-01T10:37:12,player-profile-service,us-east,29.21,46.86,382.43,0.009,1403,7,v1.8.2
2026-07-01T10:38:24,notification-service,us-east,49.17,63.69,258.06,0.0011,708,7,v2.1.3
2026-07-01T10:39:36,game-session-service,us-east,30.67,64.73,329.23,0.018,1125,7,v2.1.3
2026-07-01T10:40:48,leaderboard-service,us-east,58.81,48.75,177.78,0.0193,1057,6,v1.8.2
2026-07-01T10:42:00,auth-service,us-west,58.77,38.25,349.89,0.0111,1544,1,v2.1.3
2026-07-01T10:43:12,payment-service,us-west,33.16,52.24,352.88,0.0253,1234,8,v2.0.9
2026-07-01T10:44:24,matchmaking-service,us-west,45.49,38.17,273.6,0.0175,1003,5,v1.8.2
2026-07-01T10:45:36,player-profile-service,us-west,29.28,68.66,397.54,0.025,1286,0,v2.1.3
2026-07-01T10:46:48,notification-service,us-west,34.56,54.68,196.15,0.013,1453,5,v1.8.2
2026-07-01T10:48:00,game-session-service,us-west,56.32,48.41,296.53,0.0188,1512,6,v2.0.9
2026-07-01T10:49:12,leaderboard-service,us-west,38.38,62.4,212.71,0.0173,1513,1,v1.8.2
2026-07-01T10:50:24,auth-service,eu-central,52.16,45.68,331.31,0.0105,1076,2,v2.1.3
2026-07-01T10:51:36,payment-service,eu-central,57.96,68.87,261.04,0.0039,1102,2,v2.0.9
2026-07-01T10:52:48,matchmaking-service,eu-central,29.11,53.97,324.38,0.0088,1433,3,v1.8.2
2026-07-01T10:54:00,player-profile-service,eu-central,40.54,61.99,344.29,0.026,1469,5,v2.1.3
2026-07-01T10:55:12,notification-service,eu-central,60.87,66.93,246.82,0.0056,1188,0,v2.0.9
2026-07-01T10:56:24,game-session-service,eu-central,63.98,70.22,373.19,0.0158,934,0,v2.0.9
2026-07-01T10:57:36,leaderboard-service,eu-central,65.98,46.16,338.98,0.0045,1232,4,v1.8.2
2026-07-01T10:58:48,auth-service,ap-south,28.5,60.0,244.58,0.0185,1374,3,v2.0.9
2026-07-01T11:00:00,payment-service,ap-south,60.68,58.84,288.8,0.006,653,3,v2.1.3
2026-07-01T11:01:12,matchmaking-service,ap-south,38.13,59.27,294.89,0.0185,989,4,v2.1.3
2026-07-01T11:02:24,player-profile-service,ap-south,56.53,59.82,295.74,0.0118,656,8,v2.0.9
2026-07-01T11:03:36,notification-service,ap-south,63.15,40.15,306.87,0.0124,1560,5,v2.0.9
2026-07-01T11:04:48,game-session-service,ap-south,59.74,66.18,328.07,0.0087,1066,0,v2.1.3
2026-07-01T11:06:00,leaderboard-service,ap-south,57.18,48.35,219.85,0.0164,665,3,v2.0.9
2026-07-01T11:07:12,auth-service,us-east,37.08,37.61,364.47,0.0249,669,0,v1.8.2
2026-07-01T11:08:24,payment-service,us-east,53.6,46.51,277.96,0.0104,1088,7,v2.0.9
2026-07-01T11:09:36,matchmaking-service,us-east,40.74,47.76,251.41,0.0242,1459,7,v2.0.9
2026-07-01T11:10:48,player-profile-service,us-east,52.0,71.92,276.48,0.0085,1517,1,v2.0.9
2026-07-01T11:12:00,notification-service,us-east,63.22,59.62,334.34,0.0182,812,0,v2.1.3
2026-07-01T11:13:12,game-session-service,us-east,54.19,56.03,246.09,0.0201,1072,1,v1.8.2
2026-07-01T11:14:24,leaderboard-service,us-east,45.17,38.42,269.09,0.0144,1136,2,v2.1.3
2026-07-01T11:15:36,auth-service,us-west,32.06,64.37,321.53,0.0038,1218,5,v2.0.9
2026-07-01T11:16:48,payment-service,us-west,34.31,58.57,302.05,0.0292,678,6,v1.8.2
2026-07-01T11:18:00,matchmaking-service,us-west,48.62,70.98,293.92,0.0207,1103,5,v2.0.9
2026-07-01T11:19:12,player-profile-service,us-west,52.19,48.99,280.11,0.014,1451,2,v2.1.3
2026-07-01T11:20:24,notification-service,us-west,64.41,55.4,306.64,0.0125,1377,0,v2.1.3
2026-07-01T11:21:36,game-session-service,us-west,36.3,35.87,315.31,0.0101,1114,0,v1.8.2
2026-07-01T11:22:48,leaderboard-service,us-west,46.5,40.71,391.03,0.0048,818,8,v2.1.3
2026-07-01T11:24:00,auth-service,eu-central,44.95,57.28,313.75,0.0212,865,0,v1.8.2
2026-07-01T11:25:12,payment-service,eu-central,53.14,37.0,270.66,0.0222,1392,8,v2.1.3
2026-07-01T11:26:24,matchmaking-service,eu-central,57.93,43.77,318.63,0.001,861,2,v1.8.2
2026-07-01T11:27:36,player-profile-service,eu-central,64.17,42.47,246.02,0.0145,1199,2,v1.8.2
2026-07-01T11:28:48,notification-service,eu-central,38.9,66.02,263.31,0.0036,1547,3,v2.1.3
2026-07-01T11:30:00,game-session-service,eu-central,62.77,67.14,404.97,0.0205,1519,7,v2.1.3
2026-07-01T11:31:12,leaderboard-service,eu-central,34.86,43.01,266.63,0.0115,1156,7,v2.1.3
2026-07-01T11:32:24,auth-service,ap-south,37.11,67.16,206.25,0.0211,965,3,v2.0.9
2026-07-01T11:33:36,payment-service,ap-south,45.82,40.27,236.4,0.0174,1203,3,v2.1.3
2026-07-01T11:34:48,matchmaking-service,ap-south,47.19,51.27,312.7,0.0191,1596,6,v2.0.9
2026-07-01T11:36:00,player-profile-service,ap-south,48.74,52.46,148.1,0.0165,1121,7,v2.1.3
2026-07-01T11:37:12,notification-service,ap-south,56.05,70.78,239.95,0.015,1013,5,v1.8.2
2026-07-01T11:38:24,game-session-service,ap-south,56.2,66.09,244.79,0.0208,1260,5,v1.8.2
2026-07-01T11:39:36,leaderboard-service,ap-south,28.26,66.43,178.13,0.0179,1345,8,v1.8.2
2026-07-01T11:40:48,auth-service,us-east,66.08,57.93,232.67,0.0228,760,6,v2.0.9
2026-07-01T11:42:00,payment-service,us-east,65.97,40.38,227.55,0.0055,974,0,v2.1.3
2026-07-01T11:43:12,matchmaking-service,us-east,41.6,69.96,337.98,0.0051,1162,3,v2.1.3
2026-07-01T11:44:24,player-profile-service,us-east,33.44,68.46,251.44,0.0176,1598,1,v2.1.3
2026-07-01T11:45:36,notification-service,us-east,47.83,48.45,205.8,0.0065,1516,7,v1.8.2
2026-07-01T11:46:48,game-session-service,us-east,53.57,52.65,240.22,0.022,940,5,v1.8.2
2026-07-01T11:48:00,leaderboard-service,us-east,28.67,64.6,222.79,0.0212,668,4,v2.0.9
2026-07-01T11:49:12,auth-service,us-west,39.03,47.3,308.67,0.0059,1441,0,v2.0.9
2026-07-01T11:50:24,payment-service,us-west,31.03,42.76,325.0,0.0241,1354,0,v2.0.9
2026-07-01T11:51:36,matchmaking-service,us-west,45.46,39.51,303.88,0.019,1594,0,v1.8.2
2026-07-01T11:52:48,player-profile-service,us-west,50.04,69.11,301.83,0.0132,691,2,v2.1.3
2026-07-01T11:54:00,notification-service,us-west,62.34,49.27,247.04,0.0168,695,7,v1.8.2
2026-07-01T11:55:12,game-session-service,us-west,67.07,36.41,344.24,0.0066,657,2,v2.1.3
2026-07-01T11:56:24,leaderboard-service,us-west,32.49,41.0,288.2,0.016,785,2,v1.8.2
2026-07-01T11:57:36,auth-service,eu-central,42.43,71.22,216.44,0.0084,1044,3,v1.8.2
2026-07-01T11:58:48,payment-service,eu-central,47.32,35.91,247.46,0.0184,1289,3,v2.0.9
2026-07-01T12:00:00,matchmaking-service,eu-central,59.75,58.16,306.8,0.0125,1270,2,v2.1.3
2026-07-01T12:01:12,player-profile-service,eu-central,59.33,55.25,207.71,0.0183,1505,0,v1.8.2
2026-07-01T12:02:24,notification-service,eu-central,52.04,47.47,338.91,0.0157,1005,0,v2.1.3
2026-07-01T12:03:36,game-session-service,eu-central,48.66,53.38,382.12,0.0102,1304,8,v2.1.3
2026-07-01T12:04:48,leaderboard-service,eu-central,60.08,64.08,323.89,0.0234,1127,8,v2.0.9
2026-07-01T12:06:00,auth-service,ap-south,50.8,61.95,309.16,0.0095,1018,3,v1.8.2
2026-07-01T12:07:12,payment-service,ap-south,40.65,48.93,412.9,0.0107,875,2,v2.0.9
2026-07-01T12:08:24,matchmaking-service,ap-south,67.63,60.46,305.4,0.0031,925,0,v1.8.2
2026-07-01T12:09:36,player-profile-service,ap-south,34.34,66.73,282.04,0.0095,1100,5,v2.1.3
2026-07-01T12:10:48,notification-service,ap-south,65.21,63.01,383.81,0.001,752,7,v2.0.9
2026-07-01T12:12:00,game-session-service,ap-south,51.46,50.81,284.98,0.0059,1555,4,v2.0.9
2026-07-01T12:13:12,leaderboard-service,ap-south,43.06,67.43,361.32,0.0213,1220,1,v1.8.2
2026-07-01T12:14:24,auth-service,us-east,31.25,51.61,197.31,0.019,977,4,v2.0.9
2026-07-01T12:15:36,payment-service,us-east,36.58,59.21,381.68,0.018,884,4,v1.8.2
2026-07-01T12:16:48,matchmaking-service,us-east,67.92,50.79,298.0,0.023,1185,8,v2.0.9
2026-07-01T12:18:00,player-profile-service,us-east,53.72,46.75,313.31,0.004,1299,7,v2.1.3
2026-07-01T12:19:12,notification-service,us-east,60.45,45.92,252.77,0.0156,1216,2,v2.1.3
